Placa,DPI_Anterior,Nombre_Anterior,Fecha,DPI_Nuevo,Nombre_Nuevo
YJJ-5895,2159272882658,Teófilo Villar Donoso,2015-10-14,1067789444072,Isidora Ignacia Tormo Parejo
OJK-7593,5624018586386,Caridad Rosalina Alcaraz Tolosa,2016-10-13,8076234952587,Julieta Vilaplana Donoso
IEU-9750,7700383291628,Gregorio Río Patiño,2017-10-31,8478656730421,Angelita de Alarcón
IEU-9750,8478656730421,Angelita de Alarcón,2018-02-25,7090794944875,Rosalía Violeta Sarmiento Lucas
DJD-3754,4239262867236,Leocadia Campos Rivera,2018-07-20,5896161148281,Candela Cerezo
DJD-3754,5896161148281,Candela Cerezo,2018-02-22,4452788622837,Teodosio Rodrigo Sotelo
XWL-8269,6018175316564,Guiomar de Comas,2020-04-18,9182617232355,María Belén Vila Cánovas
XWL-8269,9182617232355,María Belén Vila Cánovas,2024-04-26,6584566999072,Amalia del Baró
TDA-1330,4389464245335,Ofelia Codina Ordóñez,2017-05-15,9367763513220,Damián Iniesta Vilar
TDA-1330,9367763513220,Damián Iniesta Vilar,2019-03-08,4937635652791,Herminia Miranda Cortes
TDA-1330,4937635652791,Herminia Miranda Cortes,2019-02-01,7219608631055,Yaiza Cruz Juliá
ATY-4303,6350783584013,Juan Francisco Torrents Ibarra,2021-05-03,9761959386588,Jose Ramón Bermejo-Adán
ATY-4303,9761959386588,Jose Ramón Bermejo-Adán,2024-12-02,3807738395738,Fausto Ortuño Ponce
WHR-6689,1359026899306,Jordi Molina Castrillo,2016-08-08,5411695125324,Yéssica Saura Plana
WHR-6689,5411695125324,Yéssica Saura Plana,2017-01-19,8572578008757,Narciso Cabeza
IAM-1152,2820923305452,Ángel Lobato Espinosa,2024-04-29,8673155163196,Lupe Mate Ribes
IAM-1152,8673155163196,Lupe Mate Ribes,2018-12-21,3785237504642,Marta Bolaños
IAM-1152,3785237504642,Marta Bolaños,2015-03-22,2742782100831,Joan Sierra
IBZ-5105,3932396018934,Isaac Mora Terrón,2023-12-08,7340548125458,Laura Palma Bustamante
IBZ-5105,7340548125458,Laura Palma Bustamante,2020-01-19,3866966555778,Inés Castell Guerra
GAH-4153,3805933925721,Rosalva Murillo Bayón,2019-09-22,3163091681371,Lorenzo Taboada
WYC-7744,7671923402756,Micaela del Jordán,2022-09-17,1982160246977,Juana Zamorano Mayoral
WYC-7744,1982160246977,Juana Zamorano Mayoral,2017-04-24,9368850144162,Miriam Domínguez-Vizcaíno
EFM-1032,7866918862758,Antonia Araujo-Coca,2015-01-12,6280793554087,Amaro del Armengol
EFM-1032,6280793554087,Amaro del Armengol,2024-07-30,1215551617160,Amanda Villalonga Córdoba
EFM-1032,1215551617160,Amanda Villalonga Córdoba,2018-03-21,9549379421108,Dorotea Frías Pera
SIY-0525,3679012925276,Isabela Lladó Agustí,2023-09-24,5444742221418,Jose Antonio Arenas
SIY-0525,5444742221418,Jose Antonio Arenas,2020-02-16,5195790123147,Rocío Tur Alsina
SIY-0525,5195790123147,Rocío Tur Alsina,2020-10-02,8405330952828,Elisa Bayón Acedo
MJU-8870,1207929028565,Rafaela Amelia Franch Pozuelo,2021-10-06,5179017563172,Ignacia Doménech Moles
MJU-8870,5179017563172,Ignacia Doménech Moles,2020-03-31,2202781033319,Olegario Machado Arellano
OWK-2205,7800040643825,Noa Frías Ibañez,2017-01-16,5869406331143,María Luisa Marí Robles
OWK-2205,5869406331143,María Luisa Marí Robles,2024-11-02,5686228667373,Demetrio Lopez Tena
OWK-2205,5686228667373,Demetrio Lopez Tena,2015-08-04,1004544058548,Brígida Doménech Agustí
QIO-2364,9711847602107,Chus Lillo Bellido,2024-02-05,8625963702621,Anselma Pomares Cerezo
QIO-2364,8625963702621,Anselma Pomares Cerezo,2020-03-03,3467673786170,Eustaquio Jordá Rubio
XFW-9763,4715638857057,Macaria Guardiola Anaya,2017-06-25,3366822701648,Ignacia Gimeno
FQU-0320,8663392470515,Filomena del García,2017-08-29,2867249406165,Marisa Cañas
FQU-0320,2867249406165,Marisa Cañas,2015-01-03,1093330651931,Jordi Larrea Saldaña
FQU-0320,1093330651931,Jordi Larrea Saldaña,2024-06-04,5166049101699,Eugenia Riquelme Rueda
VJK-9823,4507241540431,Guadalupe Gómez Casanova,2017-06-15,5878822511563,Adela Bravo
XEB-5999,6418262777129,Victor Aragón Jáuregui,2015-07-21,2302130158761,Hipólito Laguna Lopez
XEB-5999,2302130158761,Hipólito Laguna Lopez,2020-07-27,3064435822551,Javier Carrera
WNS-6597,3076584938377,Primitiva Alarcón Goicoechea,2019-02-25,5999088206800,Eusebio Acevedo Espada
KPD-8006,9360148337576,Eva María Sanz,2024-02-05,9923982479112,Hermenegildo de Plaza
KPD-8006,9923982479112,Hermenegildo de Plaza,2015-10-01,7604887884394,Jordi Ugarte Miguel
GJU-5453,8130323265918,Serafina Barroso Zorrilla,2022-06-07,8234015353390,Bartolomé del Farré
GJU-5453,8234015353390,Bartolomé del Farré,2018-11-11,7304375009391,Asdrubal Carranza Agullo
XRI-2267,7951164018743,Ildefonso Vega Saura,2020-12-24,9788099102988,Clemente Aníbal Ortega Gomis
XRI-2267,9788099102988,Clemente Aníbal Ortega Gomis,2018-02-07,4534870951973,Noé Barriga Juárez
EWC-8217,9758985684102,Jose Manuel Pineda Ayuso,2015-03-14,1319034294485,Eloísa Salazar Roca
KYI-3224,4581963681331,Carina Salvador Quintero,2021-04-11,7008518757390,Celestina Viñas-Rivera
KYI-3224,7008518757390,Celestina Viñas-Rivera,2018-11-12,2336649487524,Joan Romero Duque
DUN-1190,3523727091592,Delfina Prado Porcel,2023-11-13,2902083121476,Flavia Mirta Vera Guitart
DUN-1190,2902083121476,Flavia Mirta Vera Guitart,2019-09-07,5143546014286,Urbano Palacios Castrillo
RVF-1676,6177172716669,Victor Cabeza Pagès,2024-08-29,3886236765078,Rita Reguera Ochoa
MOD-2429,1095687289285,Zaira Villalonga,2023-08-08,4231210716067,Ana de Hidalgo
WAH-2350,3962707851897,Zaida Benavent Llopis,2016-04-25,1986411838039,Nacho Jordán Rosales
WOB-3488,3642880764657,Anunciación Inmaculada Alsina Mayoral,2017-08-15,9124418079178,Gabriel Páez-Cazorla
WOB-3488,9124418079178,Gabriel Páez-Cazorla,2022-07-29,2249194015361,Evaristo Cárdenas
WOB-3488,2249194015361,Evaristo Cárdenas,2017-09-03,6354554947708,Martina Juliá-Nebot
GFB-8110,6836973748832,Juan Carlos Córdoba,2015-11-16,6509055121477,Juana Amigó Estevez
LMF-1738,4597801460615,Rocío de Pont,2023-05-21,8431320778220,Ricarda Zorrilla Ayllón
LMF-1738,8431320778220,Ricarda Zorrilla Ayllón,2020-09-15,7084755909410,Apolonia Izquierdo Pedro
VQX-3334,6150188378961,Francisca Villalobos Pagès,2018-11-18,5299430728067,Herberto Salazar Castell
VQX-3334,5299430728067,Herberto Salazar Castell,2015-02-09,7973269129185,Arcelia Paniagua Simó
EZT-4336,3617141310401,Sabina Alvarado Villar,2016-07-02,7781409575793,Marcio Manzanares-Hurtado
EZT-4336,7781409575793,Marcio Manzanares-Hurtado,2018-11-21,5563303707833,Vera Coca Ibarra
EZT-4336,5563303707833,Vera Coca Ibarra,2024-09-13,9810056036962,Tito del Arnaiz
OKG-2365,3642844894327,Pastor del Nieto,2019-04-16,7771679301069,Lázaro Uribe Cabeza
DPE-3378,2425065973490,Carlos de Bernat,2018-03-05,4785233098237,Heraclio Crespo-Esteban
QBL-7486,2244621750691,Roxana Cornejo Verdú,2023-04-07,8091670425077,Sergio Vasco Benitez Quintanilla
PFP-4572,4490459505505,Ariadna Arteaga-Barriga,2019-06-25,9758116878152,Cruz Fuentes
RYH-5536,1748111828976,Plinio Barrio Heras,2024-12-02,1503638369815,María Cerro-Amador
VET-3097,1786686432104,Paz Puig Bonilla,2017-12-17,9016427218659,Consuela Villa Luján
RCN-0902,2340477920741,Sergio Jeremías Ochoa Rosales,2023-06-08,4064233260716,Maristela Ibañez Berrocal
TIA-2916,3840242851727,Jesusa Larrea Millán,2019-02-05,9009554733727,Ambrosio Escrivá-Burgos
TIA-2916,9009554733727,Ambrosio Escrivá-Burgos,2022-02-22,4944827465696,Eugenia del Albero
TIA-2916,4944827465696,Eugenia del Albero,2022-03-24,6641329650646,Gabino Elías Herrera
SZS-6205,5034317584439,Saturnino Yáñez Gras,2016-08-07,7371270376429,Evaristo Rosell Cantero
SZS-6205,7371270376429,Evaristo Rosell Cantero,2017-12-04,6281448750944,Elvira León Guitart
SZS-6205,6281448750944,Elvira León Guitart,2023-01-21,9988893800124,Gabino del Perez
KML-9024,8505058357910,Marisela Rosario Perales Requena,2017-06-06,2836770595275,Camilo Corbacho Gálvez
KML-9024,2836770595275,Camilo Corbacho Gálvez,2016-08-02,3681770827514,Oriana Crespo Puig
EUF-9567,8520825234731,Adolfo Cañellas Pinilla,2016-10-31,9881248218149,Vanesa Folch-Ramírez
EUF-9567,9881248218149,Vanesa Folch-Ramírez,2024-02-01,9038271816857,Modesto Ribas-Ferrero
OMQ-8824,8543044971772,Luisina Serrano-Palomares,2022-11-20,1280246159639,María Fernanda Ropero Figueras
CRX-9382,3463043950736,Gabriela Andrade,2015-11-11,4161051337314,José Rosales Manrique
CRX-9382,4161051337314,José Rosales Manrique,2020-01-06,5988352210638,Hilda Llanos Téllez
DGW-0300,1643302222413,Pío Bravo Garay,2018-06-11,6856877418625,Isidro Seve Hidalgo Marcos
DGW-0300,6856877418625,Isidro Seve Hidalgo Marcos,2023-01-03,5081928487585,Edu Lasa
DGW-0300,5081928487585,Edu Lasa,2020-03-27,8760765058070,Anacleto Villa Cánovas
TCM-9036,5534562890097,Eusebia de Real,2022-05-22,2533110478920,Gaspar Valencia Belmonte
TCM-9036,2533110478920,Gaspar Valencia Belmonte,2015-02-15,4097423780506,Carlota Arce Ponce
TFT-2218,7838963551840,Emma del Melero,2022-12-04,4576580374329,Rufino Lozano-Aragonés
ROR-8276,8532543818564,Mario Molina Prats,2019-06-18,7931737313769,Jenaro Herrero-Barberá
VWO-2505,8269580628227,Rolando Mateos Ibáñez,2017-02-08,5315859744430,Clemente Portillo Nicolau
VWO-2505,5315859744430,Clemente Portillo Nicolau,2017-10-22,8770939477058,Rolando Clavero
VWO-2505,8770939477058,Rolando Clavero,2023-04-22,9519225415750,Fidel Palau Pons
PMP-4471,7016887264761,Hernando Silvio Ripoll Valbuena,2019-10-19,4541457844997,Gonzalo Emiliano Bello Andres
DPB-7759,5896798250884,Juan Francisco Curro Córdoba Ródenas,2019-04-10,6570150338373,Inés Patricia Oliver Rubio
DPB-7759,6570150338373,Inés Patricia Oliver Rubio,2023-12-06,8487385448482,Eugenio Giner Pi
DPB-7759,8487385448482,Eugenio Giner Pi,2023-11-21,5796661544225,Francisco Rodrigo Artigas
BAL-7581,4205892865553,Cruz Larrea,2022-10-09,4172358861899,Vito Espada Robledo
BAL-7581,4172358861899,Vito Espada Robledo,2018-12-13,1169992771148,Javi Vilalta Fortuny
PRQ-9714,8004822954585,Haydée Quintanilla Casas,2018-06-21,7618357298597,Jeremías del Gilabert
PRQ-9714,7618357298597,Jeremías del Gilabert,2019-01-30,6721505097193,Gertrudis Belmonte Franch
MNP-1182,1200808404370,Lina Coloma Morcillo,2019-03-18,6605936540418,Juana Suárez
HZH-1710,4034939274492,Loreto Domínguez Casanovas,2021-05-05,1263760635552,Luna Ligia Solé Vendrell
TGX-5396,2829103515720,Odalys Tejera,2015-09-15,8015107461335,Zacarías Ballester Zorrilla
TGX-5396,8015107461335,Zacarías Ballester Zorrilla,2017-11-13,8684810005966,Flavia Palmer Cámara
NYM-9822,1808937815416,Salvador Bolaños Vall,2023-07-13,6909511623254,Encarnacion Chacón Ledesma
NYM-9822,6909511623254,Encarnacion Chacón Ledesma,2018-06-02,3680681475915,Dorotea Fabra Guitart
JJM-5706,6250751745997,Espiridión Quero Roman,2019-01-06,4283515489658,Emilia Rosell Estevez
BQE-1304,7756846716872,Dorita Espinosa Pino,2022-10-28,6672132792601,Máxima de Yuste
BQE-1304,6672132792601,Máxima de Yuste,2015-06-14,8037046001232,Ariel Teodoro Burgos Hurtado
ARE-2928,5715111805262,Carmelita Vall Navarrete,2017-05-28,7564567214492,Estela del Priego
ARE-2928,7564567214492,Estela del Priego,2022-04-08,8727722272759,Gertrudis Pla Jimenez
ARE-2928,8727722272759,Gertrudis Pla Jimenez,2015-05-26,1457319097298,Coral Alvarez Blázquez
XGS-4181,5535007094916,Emigdio Morera-Pedrero,2015-05-25,3659947456016,Priscila Solana Alfonso
XGS-4181,3659947456016,Priscila Solana Alfonso,2020-08-23,3188339926356,Luís Romero-Suarez
XGS-4181,3188339926356,Luís Romero-Suarez,2016-08-28,4865487855013,Haroldo Ugarte Barco
SHT-3421,8919741413047,Saturnina Machado Bermudez,2019-09-03,8557871991526,Patricia Sevillano León
SHT-3421,8557871991526,Patricia Sevillano León,2016-07-31,8208481519642,Bernardino Cid Bárcena
SHT-3421,8208481519642,Bernardino Cid Bárcena,2015-12-14,6745408944333,Iván Andrade Osuna
NTN-4534,9595632146914,Toño Cañizares Barón,2017-07-30,8389154099834,Bruno del Soria
NTN-4534,8389154099834,Bruno del Soria,2017-12-08,8436215712306,Severo Puga Rivas
NTN-4534,8436215712306,Severo Puga Rivas,2020-03-04,2368112198184,Ana Belén Becerra Ortuño
HYK-4805,7771109359583,Xiomara Carnero Rueda,2021-08-07,9429000644133,Natividad Galiano Morell
HYK-4805,9429000644133,Natividad Galiano Morell,2022-03-20,2034458821057,Nacio del Parra
BXK-6106,6295199942475,Luna del Fábregas,2022-07-28,6243736151791,Alcides del Andres
MWY-3139,2395030816926,Tania Salazar-Royo,2024-08-08,9715945714516,Águeda Elisabet Arregui Ruano
MWY-3139,9715945714516,Águeda Elisabet Arregui Ruano,2021-06-14,5573662234870,Ángel de Cañas
BYF-4310,8431335706521,Dan de Gómez,2015-11-27,1667318281015,Edmundo Cañellas Bravo
FCI-9710,8386766562167,Estela Prat Meléndez,2024-09-06,7426256764149,Ibán Gilabert Montero
FCI-9710,7426256764149,Ibán Gilabert Montero,2020-07-17,9849979176080,Teodoro de Bermudez
SJP-7335,8411178949736,Gracia Aguilar Cano,2018-10-01,1363299530969,Nazario Bastida Cárdenas
SJP-7335,1363299530969,Nazario Bastida Cárdenas,2021-01-18,2901371361262,Isidro Jaume Azorin
ZVY-9823,9573176046063,José Lara Baró,2018-03-05,2837623678593,Reyes Anglada Cruz
QDY-3383,7012395856172,Fernanda Herranz-Aguiló,2017-01-08,8890804357653,Fátima Muro Guillen
QDY-3383,8890804357653,Fátima Muro Guillen,2021-12-27,7949756610487,Pelayo Valentín
QDY-3383,7949756610487,Pelayo Valentín,2024-05-20,6785551971920,Lino Garcés Baeza
UNS-3022,6827528418245,Rodrigo Girona-Castilla,2022-01-07,5534463066481,Flor Verdugo-Luís
UNS-3022,5534463066481,Flor Verdugo-Luís,2015-08-06,3515918580936,Hilda González Corominas
UNS-3022,3515918580936,Hilda González Corominas,2017-03-22,2221002780329,Mamen Pavón Becerra
KXV-8104,2903700410675,Emperatriz de Ugarte,2018-12-27,4023603522602,Constanza Garriga Sebastián
KXV-8104,4023603522602,Constanza Garriga Sebastián,2022-02-03,5727394651167,Dafne Aguilar
KXV-8104,5727394651167,Dafne Aguilar,2017-02-15,7444492490714,Olimpia Abella Palomares
NMS-0479,7949260886730,María Manuela Escribano Viña,2024-10-06,1983131283593,Sandalio Franch
NMS-0479,1983131283593,Sandalio Franch,2024-01-23,8768232941318,Román Salas Naranjo
NMS-0479,8768232941318,Román Salas Naranjo,2023-04-21,6764214739973,Severo Peláez
VET-7904,7144281514845,Néstor Erasmo Pinto Morillo,2024-11-03,9011978368229,Benito Nogueira Páez
DBH-6158,5235959610473,Gregorio Bernad Jover,2023-05-24,1781520217320,Cosme Lozano Alarcón
DBH-6158,1781520217320,Cosme Lozano Alarcón,2023-09-17,5662314685087,Fortunata Herranz Villa
DBH-6158,5662314685087,Fortunata Herranz Villa,2018-02-07,9356538650790,Abigaíl Orozco Amorós
GIS-2973,3633857075536,Hugo Cabanillas Pinedo,2021-11-05,1743847304455,Bartolomé de Batlle
JXC-0593,6964294949910,Rufino Bernat Viñas,2021-12-01,4617361144459,Gracia Gimeno Ródenas
JXC-0593,4617361144459,Gracia Gimeno Ródenas,2024-03-22,1574017765096,Jesús Cobo Arenas
CIV-3484,6013874991334,Elías Álvaro Belda Galindo,2015-04-18,9610624470469,Jose Manuel Fabregat
CIV-3484,9610624470469,Jose Manuel Fabregat,2021-01-08,3970386371965,Águeda del Santos
RQJ-3068,3101100801673,Plinio Baena Mosquera,2022-11-01,6667520385878,Saturnino Salvador Rosales
RQJ-3068,6667520385878,Saturnino Salvador Rosales,2021-05-31,7150190674646,Edmundo Salomón Marti Segovia
RQJ-3068,7150190674646,Edmundo Salomón Marti Segovia,2020-10-27,4097478312335,Emelina Niño Escalona
HNS-3930,2944592720317,Dimas Pol Gascón,2015-06-25,8795890550292,María Carmen Chaves Sáenz
HNS-3930,8795890550292,María Carmen Chaves Sáenz,2024-09-18,6565158682370,Mateo Pedrosa-Yuste
PPH-3360,1507421793104,Mar Arnaiz,2017-06-11,1053705895079,Marcia Huerta Luz
PPH-3360,1053705895079,Marcia Huerta Luz,2021-01-08,5794002479681,Octavia Rosell Huerta
PPH-3360,5794002479681,Octavia Rosell Huerta,2019-02-15,6873072140450,Martina Guillén
YVB-7132,6921781062763,Lilia Ávila Padilla,2024-11-01,5757549177080,Moreno Belda Somoza
YVB-7132,5757549177080,Moreno Belda Somoza,2022-04-04,4969077856439,Rubén Tenorio
YVB-7132,4969077856439,Rubén Tenorio,2017-11-07,8049552462422,Cayetano del Alcaraz
IJE-7389,4719390898923,Emiliano Martin,2020-06-21,1223253281601,Luisa Aparicio Campo
UXZ-4199,2139830500096,Laura Manola Fernández Vilanova,2022-07-11,9960575556944,Miguel Huguet-Cabeza
LPU-3636,3666520343783,Miguel Ángel Llobet Tenorio,2020-10-22,9535633244674,Fidel Peláez Macías
LPU-3636,9535633244674,Fidel Peláez Macías,2015-01-24,2952958718132,Amancio Cervantes Salamanca
VTO-4006,6747311888025,Berto Tirado-Alsina,2017-05-29,2051562995987,Jeremías Cabanillas Figueroa
VTO-4006,2051562995987,Jeremías Cabanillas Figueroa,2020-07-05,7748156227799,Juan José de Sarmiento
VTO-4006,7748156227799,Juan José de Sarmiento,2019-07-03,2506187101139,Sol Amorós Machado
LRF-4601,9755927109445,Ale Blanes-Dueñas,2024-02-13,1840201191951,Eulalia Requena Menendez
LRF-4601,1840201191951,Eulalia Requena Menendez,2016-10-01,8675992157805,Efraín Arregui
FND-1837,8758711764857,Amancio Seguí,2024-12-22,9961930471397,María Ángeles Macias
FND-1837,9961930471397,María Ángeles Macias,2015-08-01,1101178420761,Natalio Sastre-Boada
PMA-3065,3937484660064,Nicolasa Iniesta Herrera,2024-10-11,7827545439493,Florentino Asensio Campoy
JQG-4871,1958563339084,Baltasar Agudo Torres,2016-05-24,2355795503617,Ariel Bolaños-Araujo
JQG-4871,2355795503617,Ariel Bolaños-Araujo,2015-09-24,1238710070780,Emilia Millán
JQG-4871,1238710070780,Emilia Millán,2022-07-16,7274198774836,Timoteo Basilio Carro Lasa
DMD-9434,7433217114895,Tristán del Roda,2023-12-23,4398154640402,Tadeo Navarrete Sancho
DMD-9434,4398154640402,Tadeo Navarrete Sancho,2019-08-16,9607919819264,Germán Espejo Rodríguez
HSW-4867,6158908684187,Ángeles Rosales Calvet,2015-12-20,8735049890715,Ainoa Alfaro Borrás
HSW-4867,8735049890715,Ainoa Alfaro Borrás,2020-09-11,7551504738870,Jose Francisco Vives-Ibarra
QTC-7226,8210899065464,Pía Prieto-Barragán,2024-05-18,8990556281032,María Belén de Pareja
QTC-7226,8990556281032,María Belén de Pareja,2017-11-11,3160670355541,Graciano Pi Páez
FTS-0877,5899651465559,Goyo Juliá,2022-01-01,6823283555739,Germán del Laguna
FTS-0877,6823283555739,Germán del Laguna,2024-07-14,2328493275097,Julio Royo Llamas
FPE-0296,2767161241761,Camilo Bastida Galán,2016-12-26,6103637044000,Amalia Jimena Marquez Mora
FPE-0296,6103637044000,Amalia Jimena Marquez Mora,2022-08-11,7167159306210,Candelario Criado Pallarès
FPE-0296,7167159306210,Candelario Criado Pallarès,2017-06-21,9163388729308,Imelda Áurea Estévez Zorrilla
NVW-3890,7573907537813,Sebastián Isaac Torralba Martínez,2018-07-24,6123782163251,Luís Casanovas Maldonado
NVW-3890,6123782163251,Luís Casanovas Maldonado,2017-12-31,9813520356435,Manola Pla
NVW-3890,9813520356435,Manola Pla,2022-11-11,6459370363019,Belén Noriega Franco
GPS-4487,5746959630213,Máximo Prado Reig,2024-03-29,5268227937826,Mario Figuerola Alarcón
GPS-4487,5268227937826,Mario Figuerola Alarcón,2024-05-26,9543464437234,Arsenio Folch
GPS-4487,9543464437234,Arsenio Folch,2024-11-26,7760025417249,Godofredo Valle
POB-8851,8026066208328,Cosme Posada Sala,2020-11-13,9938985408132,Natalia Montenegro Donoso
POB-8851,9938985408132,Natalia Montenegro Donoso,2021-07-17,2614302559191,Poncio Águila
ECO-9548,7106454160948,Aurelio Landa Echeverría,2021-12-16,1085626063379,Hipólito Alfonso-Alarcón
ECO-9548,1085626063379,Hipólito Alfonso-Alarcón,2021-12-04,7980124132547,Néstor Quero Almazán
ECO-9548,7980124132547,Néstor Quero Almazán,2017-03-04,4790086447750,Marita de Jover
GGJ-6030,5602113661006,Raúl Carnero-Palacios,2020-04-02,6976173350041,María Belén Solís Peñalver
GGJ-6030,6976173350041,María Belén Solís Peñalver,2019-01-16,9325753731780,Clementina Santos
EDQ-5062,3638665994048,Haroldo Cárdenas Riquelme,2021-05-16,5825803934430,Ema Calixta Marquez Fábregas
EDQ-5062,5825803934430,Ema Calixta Marquez Fábregas,2016-04-30,3765525178428,Jenny Paz Gámez
MVJ-1079,8886826843413,Clímaco Alcolea Nicolau,2015-05-10,5977894983261,Lucho Belmonte-Valle
MVJ-1079,5977894983261,Lucho Belmonte-Valle,2019-07-31,3641707837983,Prudencia Carbonell-Aguiló
TPD-3381,6274183537926,Jorge Falcó Sevilla,2018-01-20,5121207940351,Emigdio Alcázar-Lillo
MDW-3334,6168047326280,Olegario Ramis,2024-05-02,1946634595198,Mohamed Almansa Cal
CWT-9342,5561378347550,Vicenta Cañas Vicens,2018-04-15,6954342936026,Rosario Alegre Atienza
AYV-2728,6148960289290,Mariano Real Arribas,2022-07-09,2690029721037,Cecilia Luís
AYV-2728,2690029721037,Cecilia Luís,2016-07-08,7953660363248,Ligia Balaguer Hernández
XQG-0191,6756561081269,Néstor Abascal Peinado,2016-03-06,2929961375267,Azucena Gracia Bernal
ROL-9670,1689845654305,Encarnacion Aliaga Merino,2023-02-06,7423711968235,Wálter Soto
WXG-2362,3260259106842,Pelayo de Galán,2024-06-11,1454324200538,Augusto Ugarte Carreño
OTV-1243,7846882515265,Héctor León Gil,2022-10-31,8260703900569,Nicolasa Amigó Baró
JAP-2975,4295787935721,Isaías Gilabert Vicente,2016-02-27,2663917600483,Soraya Morcillo
JAP-2975,2663917600483,Soraya Morcillo,2017-04-14,5245818755397,Jaime Bárcena Expósito
NTS-4720,3851949230350,Gema Heras,2020-07-06,9732189332606,Rafael Tejada-Quiroga
ELW-3791,5221989567693,María Jesús María Cristina Murcia Marti,2019-04-28,4308358292847,Rosaura Albero Arjona
ELW-3791,4308358292847,Rosaura Albero Arjona,2017-03-21,4026459415740,Dorotea del Avilés
ELW-3791,4026459415740,Dorotea del Avilés,2018-09-15,9764241738763,Eleuterio Sanmartín Esteve
BHV-8593,8440437363635,Noé Castañeda Verdugo,2024-06-21,9607822910243,Clemente Moles Alonso
ZTJ-2247,5585232082806,Adelina Mate Canet,2020-09-11,7539397908350,Susanita Lupita Galindo Córdoba
ZFV-1633,1923136251112,César Garzón Avilés,2023-12-06,8527382365431,Dionisia Gibert Losa
ZFV-1633,8527382365431,Dionisia Gibert Losa,2024-12-21,7003897340206,Anna Castelló Pombo
ZFV-1633,7003897340206,Anna Castelló Pombo,2024-09-09,6209862962690,Marcos Bolaños-Manuel
TQO-9810,4551205104667,Jafet Coloma-Torres,2018-06-04,7575782257289,Nicodemo Roura-Nicolau
TQO-9810,7575782257289,Nicodemo Roura-Nicolau,2015-08-23,6593078243839,Fito Peñalver Cortes
TQO-9810,6593078243839,Fito Peñalver Cortes,2016-04-03,1409263676424,Montserrat Garzón Carrera
BWO-7567,2267840806570,Candela Rodríguez Mosquera,2015-12-17,9774759289918,Eliseo Patiño
BWO-7567,9774759289918,Eliseo Patiño,2022-07-20,4356378554566,Florentino Suarez Serrano
BWO-7567,4356378554566,Florentino Suarez Serrano,2020-06-22,4412494734389,Otilia Díez Fabregat
AND-1344,2413392655249,Paula del Leon,2019-04-14,6970413599227,Hugo Duarte
AND-1344,6970413599227,Hugo Duarte,2021-11-07,7851806547143,Cristian Hurtado Batalla
AND-1344,7851806547143,Cristian Hurtado Batalla,2020-04-23,5825317960957,Martina Buendía Tomé
KYF-2394,6475254291461,Remigio Leonel Duran Gonzalo,2023-10-05,7017517823461,Iris Laguna Castilla
OFI-7593,9067871141849,Cándido Sandoval-Villalonga,2017-11-07,8981854756963,Ligia Sandoval Roldan
IQL-6769,2856481698469,Renato Lara Guillén,2018-08-01,8437424538033,Eutropio Valcárcel-Madrid
XTI-6693,5855953590188,Paulino Grau-Pazos,2017-07-29,6152838241106,Charo del Herrero
XTI-6693,6152838241106,Charo del Herrero,2022-09-13,9119356860014,Alcides Barco Morell
