Placa,DPI_Anterior,Nombre_Anterior,Fecha,DPI_Nuevo,Nombre_Nuevo
MZM-9763,8914430321637,Lupita Aragonés Taboada,2016-03-05,8811140785724,Javiera Colom Ledesma
MZM-9763,8811140785724,Javiera Colom Ledesma,2022-05-31,3489638813256,Eliana Morata Saavedra
WHB-8858,3445886196378,Carolina Mur Benavides,2021-05-01,1419068034434,Elodia Pedrosa Sanmiguel
OKU-1955,9845502611799,Fausto Lara Castilla,2023-09-22,5305043803094,Carlota Requena Roldán
OKU-1955,5305043803094,Carlota Requena Roldán,2020-06-03,2758779762574,Verónica Sanabria Nogueira
SGK-7634,2690268970800,Malena Abella Cazorla,2020-07-27,4017100128399,Melisa Gámez Bustos
EXX-7486,5650754869092,Iker Fiol Nevado,2020-08-14,7294913277654,José Luis de Castilla
EXX-7486,7294913277654,José Luis de Castilla,2016-04-19,9444192398211,Carmina Contreras Mercader
CRG-9579,1089102908757,Agustín del Simó,2018-09-04,6278380008528,Nydia Isabel Simó Rosell
CRG-9579,6278380008528,Nydia Isabel Simó Rosell,2019-08-06,4332291635348,Albert Ferrando Busquets
JQX-9731,2202532729605,Sandalio José Luis Rodrigo Aragonés,2021-02-12,3444675692117,Angelita Rios Ibáñez
JQX-9731,3444675692117,Angelita Rios Ibáñez,2020-12-13,9833768865176,Eva María Rebollo Yáñez
UJG-1286,5805294533641,Serafina Navarro Gallart,2020-08-02,9232614455325,Oriana Mora Otero
UJG-1286,9232614455325,Oriana Mora Otero,2015-01-02,3916333071331,Modesto Gimeno Mariño
UJG-1286,3916333071331,Modesto Gimeno Mariño,2016-08-27,4031932538692,Mar del Roca
PRM-6199,9947718029504,Javi Coll Díez,2015-11-09,5477109187094,Adora Benavides Ferrández
PRM-6199,5477109187094,Adora Benavides Ferrández,2018-10-23,9702178349739,José Ángel Sáenz Mate
AKZ-1466,4857778818387,Javi Ariza Tena,2021-10-04,4246549497733,Santos Aramburu
AKZ-1466,4246549497733,Santos Aramburu,2022-08-03,3282828852221,Saturnina Campoy Jover
BVK-0184,5071178507588,Domitila Giner Cuevas,2016-03-21,5380215493523,Amor Botella Núñez
AFK-1617,4175023598392,Montserrat Bayón Perelló,2015-02-15,2482731415698,Jenaro Rosales Crespi
AFK-1617,2482731415698,Jenaro Rosales Crespi,2022-03-20,4522823439851,Francisco Vazquez Garriga
AFK-1617,4522823439851,Francisco Vazquez Garriga,2017-10-17,6208193452243,Irma Rubio Marín
VYC-4534,1170855207249,Ramiro Rincón Guillen,2018-05-18,2655703564799,Gerardo Amaya Almansa
RES-6400,8752571265191,Salomón Villa Lillo,2024-09-03,8948924724662,Calixta Arranz Marco
RES-6400,8948924724662,Calixta Arranz Marco,2019-11-03,8945628972917,Che Pablo Agustín Soler
RES-6400,8945628972917,Che Pablo Agustín Soler,2018-10-05,1183434047961,Ruperto Hernando Jordá
TGV-2954,2705937847780,Nieves Antúnez,2022-02-16,5000478133768,Chuy Gámez Patiño
TGV-2954,5000478133768,Chuy Gámez Patiño,2018-07-21,4993441611634,Vidal Rey Peñas
BPT-5434,3498104139452,Matías Casado Luna,2020-08-11,4083015623418,Emilio Arregui Torre
BPT-5434,4083015623418,Emilio Arregui Torre,2018-01-30,5356715240247,Imelda Salvador Blazquez
BPT-5434,5356715240247,Imelda Salvador Blazquez,2024-03-05,7833397241026,Cristina Izquierdo
WGW-8047,3568298797907,Jose Carlos Azorin Zapata,2017-04-17,9637890811408,Edelmira Teresa Arteaga Hernando
WGW-8047,9637890811408,Edelmira Teresa Arteaga Hernando,2022-06-27,9348027203994,Sonia Palomar Abellán
NBA-7953,4903993738360,Chuy Reynaldo Padilla Marqués,2015-06-02,1715838603069,Fabiola Salgado-Noriega
NBA-7953,1715838603069,Fabiola Salgado-Noriega,2019-09-29,9642091313917,Agapito Isern-Ferrández
UHL-1204,2616812898046,Heraclio Torrent Suárez,2022-11-27,5993434192528,Heraclio de Gilabert
ZZZ-1007,9939414013763,Adalberto Díez,2018-05-22,7122901308024,Nazario Cantero
SVN-7096,4466608552445,Pastora de Teruel,2022-07-20,9666870659820,Clarisa Macias Pablo
QRW-4589,4377432206224,Genoveva Espada Pinedo,2016-06-08,8328014763604,Eutimio del Montero
QRW-4589,8328014763604,Eutimio del Montero,2021-12-14,9881799450861,Maximiliano Agustí Galan
IQU-2602,8468390385249,Marc Ruy Feliu Silva,2018-11-26,9479557495524,Rodolfo Trillo Sancho
IQU-2602,9479557495524,Rodolfo Trillo Sancho,2021-11-02,5568383727258,Javi Jordán Palma
NUW-1784,8793414536474,Jordana Barrios Garriga,2017-01-17,8234448694312,Rocío Seguí Gimenez
JVW-5191,8472054741736,Esperanza del Díaz,2021-07-19,4414299434424,Luis Ángel Linares Peinado
JVW-5191,4414299434424,Luis Ángel Linares Peinado,2016-08-28,2667277249905,Amaro Llamas
JVW-5191,2667277249905,Amaro Llamas,2018-02-12,3710269146665,Roque Barros Molins
CVL-1664,2526797431274,Ligia Escalona Quintanilla,2024-08-06,8574822230363,Quique Cazorla
ZDN-6328,8449872821693,Jacobo Arteaga,2019-10-31,1146001721148,Ximena Priscila Castejón Suarez
CIY-2937,3457953181775,Dani Barral Jerez,2020-01-23,8288556547799,Araceli Pacheco
CIY-2937,8288556547799,Araceli Pacheco,2024-11-16,4995257185522,Melania Mate Corominas
CIY-2937,4995257185522,Melania Mate Corominas,2022-06-13,1818986148157,Godofredo Noguera Quevedo
DRO-3057,8215980719276,Roque Palomino Lozano,2022-12-01,8108583545689,Javier Martí Egea
WEW-5156,1084271622869,Santos Lucas,2021-07-04,7092911097100,María Carmen Vicens Alvarado
WEW-5156,7092911097100,María Carmen Vicens Alvarado,2019-06-14,2310817091672,Lucas Atienza Juliá
WEW-5156,2310817091672,Lucas Atienza Juliá,2017-09-18,3119016135580,Espiridión Tomé Leal
ELM-5879,3768962074664,Ismael Guzmán Pardo,2024-10-24,1061951920513,Palmira Reyes Espada
EOQ-2573,2500786382631,Pedro Menéndez-Quero,2017-03-05,8126824058697,Jenny Roldan Puente
GRD-2143,5086766517188,Jose Luis Clavero Barrio,2016-05-01,2671873756244,Esther Cabezas Cózar
JTV-8602,6719191864286,Noé Folch Barragán,2018-11-27,1914859156385,Íñigo Gonzalez Hervia
JTV-8602,1914859156385,Íñigo Gonzalez Hervia,2015-06-15,6546219544169,Eliana Cabanillas Noriega
JTV-8602,6546219544169,Eliana Cabanillas Noriega,2020-07-17,5952450934576,Dora Roselló-Catalán
THU-2651,6104267253443,Arsenio del Diego,2022-04-08,1635693445006,Ale Machado-Guijarro
THU-2651,1635693445006,Ale Machado-Guijarro,2016-11-12,7618660483001,Luis Miguel Aznar Toledo
GXX-6560,3777545839117,Dora Borrell Baeza,2019-07-26,9509191327140,Isidro Oliver Ávila
ONY-0268,1221016369513,Jonatan Estrada Niño,2017-11-16,9517544596459,Macaria Ramirez Aroca
ONY-0268,9517544596459,Macaria Ramirez Aroca,2018-09-02,9259117504561,Vito Serrano Valera
YDA-3691,8433690414255,Nazaret Chacón-Aguilar,2016-02-01,5710735588536,Melchor Diaz Pol
YDA-3691,5710735588536,Melchor Diaz Pol,2021-12-20,9193611537432,Aroa Cabeza
KFY-3322,3184231857889,Cayetano Leon Mata,2020-03-27,8094916547571,Iván del Benet
PLE-6125,3767975439740,Elisa Garmendia Cañete,2021-05-22,1082338074741,Lupe Manrique Montesinos
VTI-4144,9601310330394,Sandra Angulo Duque,2017-08-18,4630446144968,Ezequiel Huertas Carlos
VTI-4144,4630446144968,Ezequiel Huertas Carlos,2018-04-08,9529784809701,Maximino Roldan Mendoza
VTI-4144,9529784809701,Maximino Roldan Mendoza,2024-05-17,4538764813291,Telmo Elías
QUF-9882,4450034280391,Jose Manuel Juliá-Serna,2023-06-26,7764866126622,Anna Bas Benítez
QUF-9882,7764866126622,Anna Bas Benítez,2015-06-18,7012973079100,Martín Salvà
QUF-9882,7012973079100,Martín Salvà,2022-07-21,6759426767872,Roque Posada Maldonado
XXO-9000,6830741651293,León Sebastián Calderón,2021-07-05,4777472325072,Anastasia Jaén Saldaña
XXO-9000,4777472325072,Anastasia Jaén Saldaña,2015-06-06,4192715212679,Cirino Pizarro
NOF-1212,4819536323927,Silvestre Sevilla Suárez,2020-09-25,8004576324002,Lara Morell Mas
NOF-1212,8004576324002,Lara Morell Mas,2022-11-26,5774691583788,Imelda Plaza Simó
NOF-1212,5774691583788,Imelda Plaza Simó,2017-08-17,9609155365386,Noemí Baños Iglesia
LPC-0157,7376104893098,Domitila Vidal Guardiola,2015-08-27,8553253991542,Joan Rico Olivera
YBU-0436,8867152926152,Patricia Campos Barrera,2021-04-16,9729809252842,Macarena Ascensión Pulido Alarcón
YBU-0436,9729809252842,Macarena Ascensión Pulido Alarcón,2018-02-26,1909783601621,Severo Santos Almagro
YBU-0436,1909783601621,Severo Santos Almagro,2019-04-06,3869419477154,Tomasa del Saldaña
GBQ-0364,9320433333817,Fabricio Balaguer Tejada,2016-12-12,2011342362013,Febe Palomares Torre
DRZ-8417,8371975982773,Natividad Carlos Avilés,2024-11-29,7880726926372,Patricia Higueras Pozuelo
DRZ-8417,7880726926372,Patricia Higueras Pozuelo,2015-05-11,7104276443186,Andrés Felipe Cuenca Chamorro
DRZ-8417,7104276443186,Andrés Felipe Cuenca Chamorro,2018-12-22,5337972475875,María Fernanda Marí
GPK-2846,8696364469921,Epifanio Guillén-Ruano,2019-02-02,1674869259800,Baltasar Carrera Mendizábal
GPK-2846,1674869259800,Baltasar Carrera Mendizábal,2020-03-23,6814714315874,Fabián Abraham Cuéllar Gual
ZLD-8133,4112752895020,Carlos Régulo Cerro Vergara,2015-06-09,6971537767528,Albino Quintero Leal
ZLD-8133,6971537767528,Albino Quintero Leal,2023-04-23,8596444290999,Noa Piquer Ibáñez
CGG-2023,6675734182183,Plinio Navarrete Carbó,2017-10-29,6379047169941,Modesta Azcona-Olmo
CGG-2023,6379047169941,Modesta Azcona-Olmo,2024-10-08,9453818766172,Leoncio de Corbacho
SAQ-8277,6648381284087,Luna Mulet Rodríguez,2018-09-03,3707939954934,Jacinta Hernandez Cabo
SAQ-8277,3707939954934,Jacinta Hernandez Cabo,2017-04-25,1664635502097,Alma Carrasco Vallés
SAQ-8277,1664635502097,Alma Carrasco Vallés,2015-04-07,8208616969156,Miriam Posada Fuente
HBX-3620,7433544775482,Godofredo Frías Marti,2023-11-06,7302881515976,Haroldo González Calvo
VCD-4357,2299802437072,Lucas Alegria-Belda,2016-09-06,3969857764147,Jordán del Ocaña
SPY-3536,3779663472772,Maximiliano Saldaña,2015-02-16,7390858716485,Venceslás Barrera Gonzalo
IIX-6088,9601281068693,Martirio Madrid Escolano,2018-05-16,4336127526708,Ágata de Raya
IIX-6088,4336127526708,Ágata de Raya,2015-10-17,3153425396389,Susanita Salgado Cortes
IIX-6088,3153425396389,Susanita Salgado Cortes,2015-09-10,4911502661594,Guillermo Osuna Corral
LCP-4377,5263562403612,Ciriaco Chuy Bautista Chaparro,2019-11-18,6020144854391,Francisco Jose Armando Morante Pareja
YUH-9079,5843781995163,Victor Álvarez Zaragoza,2019-02-22,3334909662736,Maximiliano Almansa Ricart
VGO-3415,6085026896831,Sabas Estévez Manrique,2018-08-08,7977338910414,Victoria Navas Perales
VGO-3415,7977338910414,Victoria Navas Perales,2024-01-01,1056077489825,Feliciano Hoz Chamorro
XRQ-5652,5173321012417,Emigdio Pazos Enríquez,2017-09-27,1380695529124,Rosalva Paola Tena Giralt
XRQ-5652,1380695529124,Rosalva Paola Tena Giralt,2017-05-04,9841261641987,Eutropio Amor Carbó
XRQ-5652,9841261641987,Eutropio Amor Carbó,2024-06-28,1482624281734,Jimena Cabo Torrents
PHC-2220,6591982627872,Natanael Capdevila Pagès,2021-12-16,1265218336159,Carina Aguilera Morcillo
PHC-2220,1265218336159,Carina Aguilera Morcillo,2015-09-03,5800585684358,Angélica Navarro
ZNA-5266,8499091662944,David del Blasco,2022-03-16,7536434399592,Atilio Fausto Nogueira Giralt
ZNA-5266,7536434399592,Atilio Fausto Nogueira Giralt,2019-11-18,7454790308931,Sebastian Rincón Talavera
OBQ-1914,7366909480457,Jorge Hervás Dueñas,2018-06-17,9092165573143,Marcela Pons-Mur
NWN-6505,3568902063171,Teodora Joaquina Carrillo Almazán,2023-06-20,5575502655208,Marisa Palomar Calleja
MEY-1921,1235880516178,Severiano Cáceres Esparza,2023-07-21,9820617306312,Fabián Barreda Bru
MEY-1921,9820617306312,Fabián Barreda Bru,2022-11-05,5158768149143,Gerónimo de Cobos
EKA-8126,5002930856360,Sabina Batlle,2021-09-13,3020354357207,Íñigo Pizarro Mendez
EKA-8126,3020354357207,Íñigo Pizarro Mendez,2015-12-19,3922983598378,Haroldo Linares
EKA-8126,3922983598378,Haroldo Linares,2017-01-12,1111661607668,Domingo Luque Hervia
RCM-9157,9551874113211,Luna Cabrero-Querol,2024-08-03,2764043454930,Alfonso Milla Juliá
RCM-9157,2764043454930,Alfonso Milla Juliá,2018-03-15,5829336207842,Epifanio Cabeza Adán
HRN-4841,9934220638637,Fortunato de Sierra,2019-09-01,3039570637817,Estefanía Gómez Cuesta
HRN-4841,3039570637817,Estefanía Gómez Cuesta,2020-04-01,2798908619102,Paloma Pedro Zurita
HRN-4841,2798908619102,Paloma Pedro Zurita,2020-11-26,8289863328484,Toño Ropero Franch
IQD-8824,5258137649241,Estrella Solera Valle,2023-05-19,5412008128709,Nayara Coca Antúnez
IQD-8824,5412008128709,Nayara Coca Antúnez,2018-01-21,1080297332744,Aroa Ramírez Chico
IQD-8824,1080297332744,Aroa Ramírez Chico,2021-09-05,8079447237745,Xiomara Llopis Escribano
DLF-7858,3047692590967,Nuria Cabeza Quiroga,2018-06-28,5638962515161,Priscila Donaire Olivera
KIP-4006,1702352223318,Balduino Gárate Iborra,2024-05-20,9060521557133,Luisina Borrás Ortega
KIP-4006,9060521557133,Luisina Borrás Ortega,2017-11-11,1237701371298,Jordán Arnau Sanz
KIP-4006,1237701371298,Jordán Arnau Sanz,2016-01-16,3604705919842,Araceli Iniesta-Murcia
HVS-3427,2868050406393,Cleto Expósito Peral,2019-10-01,7025037418933,Mamen Marti Boix
HVS-3427,7025037418933,Mamen Marti Boix,2022-04-16,3281182635776,Luisa Maribel Pont Valera
HVS-3427,3281182635776,Luisa Maribel Pont Valera,2023-11-17,9694958974623,Benigna Tamarit-Pintor
GKB-9503,4534940927119,Mauricio Nuñez Fajardo,2024-05-16,7262803479434,Clotilde Jerez
GKB-9503,7262803479434,Clotilde Jerez,2020-02-14,2949914778188,Amarilis Villaverde Manzanares
GKB-9503,2949914778188,Amarilis Villaverde Manzanares,2023-06-03,6997895432358,Dora Farré Amor
BJK-1651,3713375511498,Sabina Ainara Diego Coello,2024-06-14,7705995683255,Paula Salinas Fajardo
BJK-1651,7705995683255,Paula Salinas Fajardo,2021-11-20,8850688750543,Luisa Guzman Alfaro
EKM-5287,3769564576796,María Manuela Chaves-Tamarit,2022-10-15,2538823276445,Lope Ochoa
EKM-5287,2538823276445,Lope Ochoa,2019-06-11,7572548172324,Sonia Ángel Rodríguez
EKM-5287,7572548172324,Sonia Ángel Rodríguez,2017-11-26,7319617274194,Hector Coronado Tejada
BCF-9009,8811662661799,Regina Rosell Corral,2015-08-31,1905119104292,Montserrat Domínguez
BCF-9009,1905119104292,Montserrat Domínguez,2022-10-30,9256256412890,Alfonso Medina Menéndez
BCF-9009,9256256412890,Alfonso Medina Menéndez,2018-07-07,6925360547831,Baltasar del Peñalver
KHE-6201,9734459137641,Agapito de Gordillo,2016-05-08,5538301727115,Fortunata del Alberola
KHE-6201,5538301727115,Fortunata del Alberola,2023-07-10,4816410261511,Graciano de Amo
KHE-6201,4816410261511,Graciano de Amo,2022-03-25,6152382091079,Gabino Agustín Solera
BSJ-6271,6201683102004,Noelia Garcés Guitart,2016-08-19,4815706170310,Hilda Suarez
BGD-0161,1658866821563,Felipe Olmedo Olivé,2017-05-18,2717066808686,Eugenio Severo Aznar Ferrández
RID-9234,6791396977575,María Jesús Imelda Saldaña Conesa,2024-07-03,3357704609078,Ester Casanova
RID-9234,3357704609078,Ester Casanova,2016-11-10,5741912756610,Jaime Arnal
RID-9234,5741912756610,Jaime Arnal,2020-06-20,7182788383539,Guiomar Niño Gámez
IYI-6018,2003587091256,Wilfredo de Casals,2017-11-09,9836952188838,Rita del Carbonell
GBJ-8960,9395407516139,Augusto de Tolosa,2016-12-04,7857590393081,Epifanio Cordero
GBJ-8960,7857590393081,Epifanio Cordero,2015-03-27,5947330400525,Cloe Rovira Roselló
GBJ-8960,5947330400525,Cloe Rovira Roselló,2019-05-08,5240484331437,Iker Nadal Font
OZO-0501,6573470099806,Malena Ochoa-Ballesteros,2020-11-28,5774660982223,Olalla del Checa
OZO-0501,5774660982223,Olalla del Checa,2018-07-29,6396938608058,Águeda Amorós Serra
OZO-0501,6396938608058,Águeda Amorós Serra,2018-02-20,3320888483794,Alonso Baldomero Pareja Figueroa
OIB-5326,1976278830337,Juan Carlos Ureña,2018-07-27,1477031876817,Trini Segovia
HEZ-5709,6372667985680,Edelmiro de Casas,2022-01-18,7110799004883,Ernesto Sebastián Fabregat
HEZ-5709,7110799004883,Ernesto Sebastián Fabregat,2022-01-13,2650740128479,Remigio del Vilaplana
FTK-7134,7374681656280,Marcelino Amador-Velasco,2020-12-18,1609530643338,Calista Alonso Guijarro
FTK-7134,1609530643338,Calista Alonso Guijarro,2021-03-31,2758334673423,Gracia Acuña Corominas
XIA-2950,4089479802642,Guillermo Almansa Cordero,2019-02-03,1311566846812,Curro Gimenez Pol
AVD-9884,8703345349195,Virginia Bárcena Tudela,2023-12-18,6749703789328,Moreno del Carreras
AVD-9884,6749703789328,Moreno del Carreras,2018-12-24,2833041837668,Lisandro Torrijos Villalobos
AVD-9884,2833041837668,Lisandro Torrijos Villalobos,2015-03-31,2955470684965,Luz Posada Camacho
MWZ-1961,3291280339743,Eric Quirós Martínez,2020-10-23,7907023990677,Teresa Rodrigo
CYB-1550,9564632451268,Encarnacion Palau Juan,2023-03-17,1044714146482,Santiago Ulises Barrena Andres
RZW-3006,7814200168674,Amaya Vilaplana Calvet,2015-04-22,8821886446599,Alfredo Valdés Marín
TYJ-7276,7238991039149,Marcio Ripoll Martin,2019-11-26,3191935480688,Benito Verdejo Uriarte
TYJ-7276,3191935480688,Benito Verdejo Uriarte,2015-08-25,8068460541867,Susana Cortes Arias
TYJ-7276,8068460541867,Susana Cortes Arias,2022-06-19,7112742282296,Magdalena Noguera Vives
GLO-5917,6722667628102,Evaristo Palmer,2021-07-27,3456632874579,Tecla Ugarte Seguí
AAW-9089,1173903485588,Dani Guerra Valenzuela,2018-03-20,4245109136006,Lola Lozano Goicoechea
AAW-9089,4245109136006,Lola Lozano Goicoechea,2018-04-13,6151687583805,Dora Manuel
MJD-1768,9126458405245,Aitana Alfaro Neira,2024-12-29,9947118245635,Hipólito del Nogueira
MJD-1768,9947118245635,Hipólito del Nogueira,2020-10-02,6598042510779,Gloria Uría-Vaquero
MJD-1768,6598042510779,Gloria Uría-Vaquero,2024-11-08,4692981158282,Matías Gabriel Montero Zorrilla
AUK-5582,3044650894815,Aroa Rios-Azcona,2022-08-22,3480634808172,Lorena Antúnez Cisneros
AUK-5582,3480634808172,Lorena Antúnez Cisneros,2024-07-05,6166233877647,María Carmen Cuéllar Jordán
