Placa,DPI_Anterior,Nombre_Anterior,Fecha,DPI_Nuevo,Nombre_Nuevo
WQK-4545,9556106544462,Baudelio Agustín Calvo,2018-11-07,6003927476411,Mireia Zamorano Torrent
WQK-4545,6003927476411,Mireia Zamorano Torrent,2020-02-22,9811533439806,Damián Sanchez Cuéllar
DTT-7855,3998430660672,Morena de Pellicer,2016-03-18,1852602988531,Rosalinda Manso-Pujadas
DTT-7855,1852602988531,Rosalinda Manso-Pujadas,2015-04-13,9354633252367,Bonifacio Araujo
YSR-0402,2996245671841,Godofredo Sanjuan Alberto,2018-02-16,6756558977355,Cayetano Córdoba Belda
BVS-5151,8230336665871,Eugenio Gimenez Lluch,2018-03-01,1458535011503,Edelmiro Jordán Alcalá
BVS-5151,1458535011503,Edelmiro Jordán Alcalá,2023-10-26,1320568059303,Florinda Riera Hervás
ZAO-8232,5959060851021,Bienvenida Juárez Arteaga,2024-02-06,8533961942099,Rosalinda de Mur
ZAO-8232,8533961942099,Rosalinda de Mur,2015-04-11,7640399968112,María Cristina Calderon Corral
VOI-3067,1737092441922,Rodrigo Pascual Salinas,2016-02-01,2443194017791,Pepe Ferrero-Gallart
VOI-3067,2443194017791,Pepe Ferrero-Gallart,2015-05-16,9059075798795,Silvio Boada Amat
VOI-3067,9059075798795,Silvio Boada Amat,2018-02-08,8270090967621,Áurea Fonseca Jordán
GHX-8190,3461767706437,Palmira Ariño-Porta,2017-04-22,9821566991817,Evaristo Sevillano Recio
HCW-0392,4135052726891,Paula Cueto Mateu,2020-05-05,5596751034711,Jimena Amores Mateo
HUI-7183,7379888509289,Flavio Morcillo,2024-05-12,7810686728259,Nadia Machado Carretero
HUI-7183,7810686728259,Nadia Machado Carretero,2022-09-16,4773376911382,Jordana Pomares
HUI-7183,4773376911382,Jordana Pomares,2016-08-19,6619640215846,Sandra del Cazorla
XUU-7143,1218334329981,Eli de Abella,2017-02-12,7101870678597,Abraham Malo Giner
XUU-7143,7101870678597,Abraham Malo Giner,2019-12-12,3300655465466,Custodio Nogués Lopez
KFH-2849,9409686319965,Ambrosio de Antúnez,2024-07-23,5674785098969,Eusebia Luna Batalla Gomis
KFH-2849,5674785098969,Eusebia Luna Batalla Gomis,2021-11-24,8548755984059,Glauco Galan Prats
GQO-4307,8449385270401,Aurora Sevillano Domingo,2017-12-15,4580582990096,Maximino Goicoechea Peinado
GQO-4307,4580582990096,Maximino Goicoechea Peinado,2023-11-09,3435663384143,Benjamín Casas
GQO-4307,3435663384143,Benjamín Casas,2023-03-31,9518729915620,Lola Blazquez Pineda
WXG-8863,1668448025807,Pánfilo Carballo-Lamas,2021-06-21,2568882546931,Itziar Franch
WXG-8863,2568882546931,Itziar Franch,2020-09-16,9713996154637,Heliodoro Arévalo Giralt
RRG-7515,3363028991760,Artemio Marino Escalona Bas,2020-01-27,9476713671235,Gustavo Manrique Plana
RRG-7515,9476713671235,Gustavo Manrique Plana,2024-12-20,5004881828663,Lidia Piñeiro Saura
RRG-7515,5004881828663,Lidia Piñeiro Saura,2021-01-10,6397741125051,Olegario de Nogués
JXO-1448,1905187190733,Lola Carrera-Casals,2016-10-05,7606666661868,Zaira Rovira Bru
JXO-1448,7606666661868,Zaira Rovira Bru,2023-12-12,4441256325415,Felicia Murillo Cabanillas
JXO-1448,4441256325415,Felicia Murillo Cabanillas,2018-07-05,5703272625695,Asdrubal Bauzà Torrijos
MCK-1385,8074425382956,Eva María Juanita Cortés Benavent,2016-09-14,4600040185217,Natanael Carbajo Ocaña
RBF-8196,8321353417236,Daniela de Gómez,2019-12-28,4358969657720,Matilde Águila Hernando
RBF-8196,4358969657720,Matilde Águila Hernando,2018-01-19,7061370863307,Ruth Milla Jódar
RBF-8196,7061370863307,Ruth Milla Jódar,2024-09-29,3265719994040,Ángel Valero Ribes Morcillo
JTE-1724,1590428028814,Lalo Real,2016-02-07,9462593133040,Juan Luis Falcón Peñas
ALQ-6863,3618593432003,Evita Micaela Benavent Morales,2024-08-17,7803880839889,Rufina Campillo Caballero
ALQ-6863,7803880839889,Rufina Campillo Caballero,2016-06-25,6883267590786,Dionisia Sedano Marqués
ZXQ-2519,9057733916006,Vicente Eugenio Cases Cruz,2016-11-26,7736492959591,León Diez Piñeiro
NCW-4116,9020114838394,Guiomar Calderon Gaya,2015-05-10,3727024593774,Jacinta Tamayo Bernat
NCW-4116,3727024593774,Jacinta Tamayo Bernat,2024-01-17,1116293039014,Jordán Vicente Amor
TKF-7631,3703420872424,Manuelita Sans Salazar,2019-07-29,4890060385349,José Ángel Gual Macías
TKF-7631,4890060385349,José Ángel Gual Macías,2020-10-22,8530924578764,Matilde Llano Almazán
TKF-7631,8530924578764,Matilde Llano Almazán,2020-06-26,8728986730761,Francisco Jose Tolosa Valenzuela
YTM-3283,9941654416080,Jose Angel Vilalta-Arévalo,2019-04-20,6067422563491,Fabiola Alsina-Elorza
YTM-3283,6067422563491,Fabiola Alsina-Elorza,2018-12-02,4995286323231,Jose Luis Eustaquio Alcaraz Prats
YTM-3283,4995286323231,Jose Luis Eustaquio Alcaraz Prats,2018-12-22,1645471287666,Soraya Menéndez Viña
HSS-1033,7870151185044,Sofía Pozuelo Baquero,2017-08-24,3245712912490,Esperanza Durán
HSS-1033,3245712912490,Esperanza Durán,2022-11-14,3924272746023,Carmela Varela Peinado
HSS-1033,3924272746023,Carmela Varela Peinado,2022-06-29,2311925186605,Aránzazu de Giner
LEN-4906,8905593599169,Eusebio Arnal Manso,2016-09-14,9131414800867,Irma Garcés Garcés
LVJ-0704,2793385608603,Ani Lago Bayón,2015-06-06,7956882175206,Victor Giralt Rincón
LVJ-0704,7956882175206,Victor Giralt Rincón,2017-09-26,4885024935861,Eulalia Segura Ocaña
LVJ-0704,4885024935861,Eulalia Segura Ocaña,2024-02-02,6046257272727,Gonzalo Ramón Palomares
VYF-9369,1577664149724,Lucila Gordillo Gomis,2023-09-15,2127166907571,Anacleto de Mayo
VYF-9369,2127166907571,Anacleto de Mayo,2016-08-18,2258064808168,Pablo Tolosa-Sotelo
VYF-9369,2258064808168,Pablo Tolosa-Sotelo,2020-08-08,1431505791317,Simón Arturo Camino Villar
JDJ-6646,9721201038289,Adela Ramirez Torrecilla,2019-08-01,1622364356600,Vera Sebastián Pareja
JDJ-6646,1622364356600,Vera Sebastián Pareja,2018-09-20,5489093622154,Amado Julián Paredes
DTM-5054,1432917402413,Luciana Cañete Sanabria,2021-12-04,3727242696566,Dominga de Peña
CKM-9076,7146606764532,Susana Laguna-Díez,2023-04-07,3969274509219,Fortunata Bayo Bou
WKV-0538,5929742804297,Ismael Bas Casanovas,2021-08-18,9773796720575,Encarnación Cantón Girona
WKV-0538,9773796720575,Encarnación Cantón Girona,2017-03-07,6232723984306,Berta Cueto Giralt
UBD-5971,2629319340797,Albina de Abellán,2017-11-14,4447343450185,Porfirio Pizarro Bonet
UBD-5971,4447343450185,Porfirio Pizarro Bonet,2018-04-13,9521621114385,Juan José Gibert-Rey
YZC-6590,4079321647206,Melania Ferrando,2019-01-12,4271401189790,Delia Pujadas Blanch
HOR-9365,1605225411065,Ana Sofía Ribas-Cortina,2024-11-06,2661521489899,Juan Luis del Monreal
HOR-9365,2661521489899,Juan Luis del Monreal,2023-07-16,1479871238526,Paca Conde-Gascón
HOR-9365,1479871238526,Paca Conde-Gascón,2023-07-13,9985511472860,Demetrio Jiménez Cortina
GQS-2026,3481145527472,Inocencio Rivas Valls,2021-04-08,1576106703638,Reyes Baena Bustos
OLM-3708,7552299124900,Isaura Zorrilla Lillo,2022-01-01,6221563490777,Sabas Lladó
UNR-8494,8221073441638,Donato Poncio Sastre Cerro,2015-02-16,7149520952011,Jose Manuel Vazquez Seguí
VAJ-1489,7695757459007,Rosenda Álvaro Colom,2016-06-09,7675695464057,Armida Gisbert-Jara
VAJ-1489,7675695464057,Armida Gisbert-Jara,2016-08-21,5896511701715,Íñigo Pina-Robledo
VAJ-1489,5896511701715,Íñigo Pina-Robledo,2015-02-14,9917259087426,Rubén Pont
UXM-0722,5285381006107,Nicolasa Redondo Piquer,2017-08-06,7479199876034,José Ángel Ruano-Reina
UXM-0722,7479199876034,José Ángel Ruano-Reina,2022-05-26,6906433190183,José Polo Bermejo
PVS-0327,3070113114758,Epifanio Lledó Ponce,2020-03-05,8575811297428,Malena Real Leal
VXQ-6900,7623943156706,Sabas Cordero Pujol,2022-04-16,6407495462676,Cecilia Galán Camino
AZZ-9295,8232271380656,Cebrián Anguita,2017-05-12,7659798956923,Sol Sevilla Marquez
FGQ-8733,6537050766729,Prudencio Madrid Garriga,2021-01-15,8377924711413,Agustín Diego Briones Tormo
FGQ-8733,8377924711413,Agustín Diego Briones Tormo,2023-05-13,4988946675792,Adora Calderón
PYQ-2276,3900056863519,Paulino Benjamín Valbuena Ros,2023-03-03,4390455680713,Alondra Fernández Roura
DDR-9111,6252426264050,Juan Pablo Acedo Arias,2020-02-17,9915981074681,Úrsula Benavent
DDR-9111,9915981074681,Úrsula Benavent,2016-01-14,5100971958348,Cirino Tirado Figueras
FEV-2586,8902125265780,Nico Pascual Arranz,2022-09-03,9338941505047,Nicolás Bayo Bernat
YCV-9979,3302934986441,Alicia Montesinos Torrijos,2020-10-24,8335851440900,Ernesto del Lillo
YCV-9979,8335851440900,Ernesto del Lillo,2023-08-23,6088506890997,Fernanda Bautista Sedano
GHJ-3808,3592140542880,Emilio Bastida-Lucas,2018-11-25,4145031821972,Esteban del Cepeda
GHJ-3808,4145031821972,Esteban del Cepeda,2019-11-16,7105249443072,Edmundo del López
XTB-8855,5606804167334,Aitor de Marcos,2019-05-16,1389972851059,Ainara Gala Arenas Pallarès
XTB-8855,1389972851059,Ainara Gala Arenas Pallarès,2018-04-08,3547902902268,Jonatan España
HUF-7906,7900872351342,Daniela Vicente Agustí,2019-11-11,9642531862680,Carmela Peralta Teruel
HUF-7906,9642531862680,Carmela Peralta Teruel,2016-01-14,6826845675421,Anita Duque Paz
ZSL-5152,8049676210205,Sergio del Mateu,2023-06-03,3560314217392,Trinidad de Paredes
UHI-1758,5540981566785,Pelayo del Iglesias,2022-10-06,8296880527880,Morena Leal Sarabia
OSU-0870,7372453892153,Yéssica Peláez-Portillo,2022-12-19,2455700049103,Gerónimo Dionisio Torralba Abascal
OSU-0870,2455700049103,Gerónimo Dionisio Torralba Abascal,2021-07-03,6836167746348,Luisina Marcela Villegas Arnaiz
DEU-2754,1932832410394,Marcela Montserrat Escudero,2017-01-17,9991048716143,Irene Vizcaíno
SWU-0302,2000588619713,Eusebio Buenaventura Villegas Franch,2015-05-26,2747847538892,Xavier Bayona Peral
SWU-0302,2747847538892,Xavier Bayona Peral,2015-08-24,2732940498580,Mayte Vicente Medina
SWU-0302,2732940498580,Mayte Vicente Medina,2021-09-01,7481685356984,Olimpia Merino-Boada
ZEP-4842,1434821660690,Ainara Amorós Huerta,2015-08-30,8402927206073,Olalla del Escrivá
ZEP-4842,8402927206073,Olalla del Escrivá,2015-01-26,5448484776192,Arturo Saura Dueñas
PLG-7561,4698742586611,Ulises Cañete Asensio,2021-08-01,2417711243601,Duilio del Mateu
PLG-7561,2417711243601,Duilio del Mateu,2021-07-09,2430774893071,Juanito Anaya Carretero
ORN-3770,3130540241956,Humberto Blanco Asensio,2020-12-23,7516250665804,Amílcar Torre Teruel
ORN-3770,7516250665804,Amílcar Torre Teruel,2022-02-25,8216370259022,Eligio del Pinilla
ORN-3770,8216370259022,Eligio del Pinilla,2018-06-21,2387143297683,Concha Amaya Frías
KFD-4960,7122865886238,Pelayo Vazquez Porcel,2017-10-21,3920807035348,Rómulo Mínguez Franch
KFD-4960,3920807035348,Rómulo Mínguez Franch,2015-08-01,8893239402131,Adán Javier Carrillo Silva
KFD-4960,8893239402131,Adán Javier Carrillo Silva,2019-03-05,4031887149818,Fernando Uribe Beltrán
HIV-1038,9076763552353,Sabas Iglesia Izaguirre,2018-04-15,6807890294325,Rodrigo Esteban Noriega Gomez
EZC-6809,5033077423716,Rubén Lozano Iriarte,2019-11-21,1816120568096,Dolores Melero Melero
EZC-6809,1816120568096,Dolores Melero Melero,2021-01-28,6568212820499,Olegario Ripoll Rosado
IUB-6819,5974723099710,Jacobo Pedro,2016-02-03,6387721684792,Nuria Bárcena Fuertes
IUB-6819,6387721684792,Nuria Bárcena Fuertes,2024-05-08,7437606161931,Celia Noguera Simó
IUB-6819,7437606161931,Celia Noguera Simó,2018-09-11,8965560422417,Raquel Suarez Ferrán
HUG-6334,8384754441190,Amor Gracia Burgos,2024-10-19,3516086049718,Ángela Olmedo Carrera
HUG-6334,3516086049718,Ángela Olmedo Carrera,2021-12-19,1019933943459,Marta Valencia Bas
HUG-6334,1019933943459,Marta Valencia Bas,2019-04-06,9532997717566,Eliseo Santos Morales
RQH-0215,9681035707531,José María Velázquez Carretero,2019-05-17,9001007276870,Amparo Vilanova Vilalta
RQH-0215,9001007276870,Amparo Vilanova Vilalta,2023-10-10,9225450331120,Tomasa de Ledesma
JXP-8670,5061779192979,Aitor de Osuna,2020-10-25,4372191373629,Juan Carlos Amador Pomares Durán
JXP-8670,4372191373629,Juan Carlos Amador Pomares Durán,2016-10-03,7435772558177,Camila Doménech-Esparza
XGA-3653,1230129272645,Seve Rozas Flor,2016-01-10,5376829806234,Loreto Arranz Diéguez
XGA-3653,5376829806234,Loreto Arranz Diéguez,2018-03-22,7142076144892,Marcelino Acero Agudo
XGA-3653,7142076144892,Marcelino Acero Agudo,2015-07-07,9533957223757,Reyes Mateo-Castell
XZQ-0012,1461652952039,Luciana Patiño Benito,2015-07-01,5840349369768,Hilda Mateu Segovia
XZQ-0012,5840349369768,Hilda Mateu Segovia,2024-07-20,6879890708646,Adela Pombo Pérez
WTY-2480,8333685456896,Plácido Madrid Riera,2021-09-14,8492186138804,María Belén del Roselló
WTY-2480,8492186138804,María Belén del Roselló,2015-07-05,5638297929851,Manu de Cerdá
VVY-3386,3907119162182,Azucena Mulet,2018-02-23,5791880300820,Alexandra Téllez Higueras
VVY-3386,5791880300820,Alexandra Téllez Higueras,2016-04-08,3696289291462,María Pilar Leiva Mármol
VVY-3386,3696289291462,María Pilar Leiva Mármol,2022-06-25,9204640583628,Nazaret Nicolau Monreal
MMX-3717,9341435220320,Graciano Solana Cadenas,2022-12-08,8862236867773,Jovita Manuelita Pujadas Casal
MMX-3717,8862236867773,Jovita Manuelita Pujadas Casal,2019-05-21,8628449389097,Candelario Guillen Sanmartín
MMX-3717,8628449389097,Candelario Guillen Sanmartín,2020-01-09,6263484522032,Desiderio Ureña Arrieta
VFC-6688,9849689218689,Jeremías Gonzalez Sala,2018-09-24,9309450241428,Rómulo de Gómez
GZN-2694,6390390486603,Dalila Tirado Mascaró,2017-09-28,1560767830121,José Manuel Alberto Salinas
GZN-2694,1560767830121,José Manuel Alberto Salinas,2019-04-14,2368078696918,Aurelio Olegario Romeu Bru
GZN-2694,2368078696918,Aurelio Olegario Romeu Bru,2022-03-17,4907012403358,América del Escamilla
DUK-5315,1058672864250,Luz Amaya Céspedes,2024-04-09,3879178917056,Cruz Guzmán Guardiola
GFG-5077,2607935901574,Elodia Cintia Valenzuela Laguna,2022-08-13,8794631026154,Maximino Herminio Tapia Jordá
EBU-4637,9192127163280,Nélida Uriarte,2022-08-10,4095961246423,Hector Cabezas Galan
EBU-4637,4095961246423,Hector Cabezas Galan,2020-09-04,6729358293503,Isa Reina Noriega
EBU-4637,6729358293503,Isa Reina Noriega,2022-05-28,7397683487240,Basilio Isern
IAF-6233,3992779391793,Nazario Boada Llabrés,2023-11-17,3974541736118,Apolinar Pedrero Losa
IAF-6233,3974541736118,Apolinar Pedrero Losa,2021-06-19,9710632275818,Guadalupe Barros Oller
IAF-6233,9710632275818,Guadalupe Barros Oller,2018-05-21,6025628937126,Fermín Gimenez Pineda
SXB-8502,3267526835487,Luna Roman Adadia,2015-08-16,8580171210337,Adán Botella-Heredia
ABX-9539,9857853007615,Ángela Martinez Sierra,2021-01-18,6348866637368,Aarón Esteve Duarte
ABX-9539,6348866637368,Aarón Esteve Duarte,2018-12-09,6431061466120,Román Lillo-Corral
ABX-9539,6431061466120,Román Lillo-Corral,2022-05-08,9802192798405,Paulino Eliseo Vaquero Zamorano
EYR-2515,2487480750504,Rafael Modesto Flor Valle,2015-08-25,3067189043766,Áurea Chico
EYR-2515,3067189043766,Áurea Chico,2022-11-22,4625004433697,Trinidad Montesinos Arteaga
EYR-2515,4625004433697,Trinidad Montesinos Arteaga,2021-01-28,3533496029129,Bernabé Amaya
ZZV-3247,6672240444278,Severiano Garrido Elías,2015-06-12,1568597753241,Fabiola Lara Pareja
ZZV-3247,1568597753241,Fabiola Lara Pareja,2024-03-26,8965454467192,Baudelio Casanovas Santamaría
ZZV-3247,8965454467192,Baudelio Casanovas Santamaría,2018-03-12,3639968396249,Adelardo Cazorla Blanes
TUJ-5806,5348376441712,Odalys de Tena,2024-12-09,4742005460560,Mayte Nadal-Saura
TUJ-5806,4742005460560,Mayte Nadal-Saura,2024-09-02,7580360582977,Maricela Valcárcel
THK-0837,8067665172931,Florina Vizcaíno Quero,2023-08-23,9085778735215,Vito Alcolea Pazos
THK-0837,9085778735215,Vito Alcolea Pazos,2018-04-07,9464882797401,Anacleto Jordá Herrera
JBJ-6697,7765001868431,Amparo Luís Losada,2019-01-21,1666386406642,Jonatan Riquelme Molins
JBJ-6697,1666386406642,Jonatan Riquelme Molins,2021-10-19,4982400869858,Aureliano Manuel-Duarte
JBJ-6697,4982400869858,Aureliano Manuel-Duarte,2023-12-05,6204731315004,Iris Alfaro Sancho
ONM-5672,3259725091388,Leonor Blanco Fuente,2018-06-19,5300907463854,Américo Joel Pinedo Rodrigo
OPP-3545,1714997212808,Vicente Victor Milla Guitart,2022-07-01,5848356611654,Cayetano Juárez Adadia
OPP-3545,5848356611654,Cayetano Juárez Adadia,2024-06-01,5732163257584,Trinidad Ponce Hoz
OPP-3545,5732163257584,Trinidad Ponce Hoz,2022-08-14,4340287403928,Javiera Valera Ureña
ERI-7954,4565051300283,Ruben Gilabert-Peláez,2023-06-22,5504632133522,Alonso del Laguna
ERI-7954,5504632133522,Alonso del Laguna,2023-02-07,7788015244714,Rico Valenciano Acero
XBN-9302,3990252083644,Yaiza Gámez Barriga,2021-06-17,8370294889034,Chelo Teófila Chaparro Barco
EHA-0234,6809935898255,Odalis Ramis Escrivá,2015-01-29,5470290274658,Paco Pavón Reig
THD-1064,9864554562929,Patricia Valderrama Carlos,2016-12-30,4737150937733,Gilberto Salgado Ureña
ZFZ-6197,4781871744655,Ramiro Armas Cobos,2024-08-31,5501020924878,Fernando Manso Mosquera
ZFZ-6197,5501020924878,Fernando Manso Mosquera,2016-09-11,1735941280938,Sandalio Moya Casals
HIK-0967,7296625102875,Ernesto Quiroga Lluch,2019-06-30,4190460034466,Felipe de Báez
EBH-3380,1164988082898,Rico de Mora,2018-12-30,5860146721581,Nélida Puga Reina
EBH-3380,5860146721581,Nélida Puga Reina,2017-07-21,3809509247292,Yaiza Bonilla Olivares
EBH-3380,3809509247292,Yaiza Bonilla Olivares,2022-10-03,5597816728364,Eligio Salas Escrivá
HBX-0242,7445914520635,Angelino Vilanova Exposito,2020-07-09,2918924220079,Desiderio Murcia Simó
HBX-0242,2918924220079,Desiderio Murcia Simó,2017-11-19,5964810139912,Pastora Muñoz Cuadrado
USH-3100,2900344844402,Andrés Gallardo-Baena,2019-11-16,5518582657069,Rosalinda de Elorza
RCR-7742,6295341997365,Isaura Nicolau Espejo,2015-03-28,6732612483743,Matías del Aparicio
RCR-7742,6732612483743,Matías del Aparicio,2017-10-04,2250447200150,Azahara Cornejo Pujol
RCR-7742,2250447200150,Azahara Cornejo Pujol,2022-05-19,4299865435973,Esmeralda Pla Alcalá
XVM-3387,4185142659130,María Jesús Arellano Tomas,2015-06-16,1857655970649,Nacho Calatayud Escudero
XVM-3387,1857655970649,Nacho Calatayud Escudero,2024-12-26,6255831865284,Crescencia Cordero-Pastor
BNR-3675,8852412171362,Vicenta Arco-Francisco,2019-03-03,2040272691973,Moisés Eustaquio Mascaró Giralt
BNR-3675,2040272691973,Moisés Eustaquio Mascaró Giralt,2017-05-15,1978596067908,Lalo Lledó Palma
BNR-3675,1978596067908,Lalo Lledó Palma,2023-07-21,8454011412522,Eufemia Sarabia Salmerón
EMD-0290,5112319656471,Lope Ureña,2020-12-31,8850889927724,Federico del Fernández
FVG-9202,8910531668663,Teodosio Lobo Arcos,2019-06-13,8237338757167,Lupe Pombo-Sola
WFV-6690,9678726892855,Cirino Campoy Vélez,2016-05-23,5765003375308,Ofelia Durán Garzón
BPD-2646,2699112588520,Narciso del Ballesteros,2023-10-04,6025026206319,Germán Espiridión Pou Rey
BPD-2646,6025026206319,Germán Espiridión Pou Rey,2018-06-24,4987386531999,Ofelia del Ferrán
GUV-4529,5211262870110,Augusto Trillo-Giménez,2022-02-21,1512015120285,Rebeca Folch-Toro
GUV-4529,1512015120285,Rebeca Folch-Toro,2015-06-19,7775916886172,Onofre de Cruz
FJD-1592,2583330412000,Valero Bermúdez Velasco,2017-01-08,4453122190918,Paloma Batlle
FJD-1592,4453122190918,Paloma Batlle,2018-01-09,5821885747432,Cesar de Rosales
FJD-1592,5821885747432,Cesar de Rosales,2021-04-22,9276837144892,María José Tomé-Calderon
SKL-7721,3269467358465,Salvador de Barceló,2022-01-25,3631777095243,Jose Luis Guzmán Tomás
SKL-7721,3631777095243,Jose Luis Guzmán Tomás,2016-11-22,2128821056281,Martina Candela Gonzalo Jara
VQC-6891,6926085942048,José Mari Lamas Pareja,2021-03-18,4553575798152,Eliana Rebollo Moles
VQC-6891,4553575798152,Eliana Rebollo Moles,2015-03-09,5024603334289,Teodosio Asdrubal Jaume Barros
